h11,cy_index,log10_mass_over_Mpl_median,log10_f_over_Mpl_median,log10_coupling_median,mass_eV_min,mass_eV_max,abs_coupling_min,abs_coupling_max,axion_index_count
18,9,-3.251047004942247,4.1394074268668914,-25.209401949295895,1.7008467457831293e+19,3.28450645716236e+29,3.8814638174044e-33,1.496940939477123e-16,10
19,0,-8.368887790454302,10.067544895560637,-17.82288306056384,6.386962002956709e+17,1.063741128654103e+27,1.218088181146045e-28,5.5985080579045435e-18,12
19,1,-0.9226125491161172,-3.9088801474403847,-19.128046169082506,2.7614651689536232e+20,1.0434180192207664e+29,1.1691669054885957e-21,3.9603549372014874e-19,11
19,2,-8.73040871918171,1.453405805651027,-26.345830412943982,3.366699727838809e+17,2.872266437820245e+27,6.62433172212664e-28,5.1886540913124085e-17,11
19,3,-11.749603351802374,-1.721486781311695,-16.918439130936125,900892798952048.6,8.529602379671135e+23,1.437825781809407e-28,4.9747667514921916e-17,10
19,4,-6.547769869916804,-0.6161658744745147,-27.036949539436357,6.804125473703218e+17,3.346591407765554e+27,5.457344161194865e-30,5.817531334488036e-17,12
19,5,-5.27208813455114,-4.025526053658678,-32.29737623720609,1.3818536752759272e+20,1.923070086623674e+29,3.224133896665047e-36,2.206481833191791e-16,11
19,6,-6.575769133933435,2.861465228064246,-32.063436465580885,1.0881238346386235e+19,4.353306201287309e+29,3.189643200984633e-35,7.06381725015174e-16,11
19,7,-6.422411031760591,-3.3914957255782525,-16.891886938665742,6.97964331351947e+19,2.5959174574403725e+29,1.601637890187584e-21,2.4556552966324622e-17,10
19,8,-8.76142120651005,-2.195412583019402,-17.265363308929413,1167720469378654.0,5.256943860114848e+27,2.8418682519769033e-21,2.943686515360902e-17,11
19,9,-0.6159163016924084,-4.204111508355441,-20.154366912086807,2.670861146241589e+20,2.1173890771897772e+29,1.5957364175018614e-21,2.5289630100050652e-18,12
20,0,-0.6700255375749975,-4.007275918894415,-18.971622590324486,9.158848510070392e+19,1.847273535042875e+29,8.647292843933634e-21,2.598993573541891e-19,14
20,1,-4.7268288875218865,-4.010223118697837,-19.869915331163362,1.4731911075728856e+20,1.8564828395007097e+29,1.777761590085576e-25,5.319871452542542e-17,14
20,2,-8.28625543010899,2.3245902973311474,-18.72367860282033,2.238697989197211e+18,5.406783848640934e+27,2.0050027211032213e-21,4.517254505723856e-19,11
20,3,-1.9334729586332133,1.784340600481101,-23.65230850430576,2.0398567157467503e+20,2.223072556570739e+29,5.68412279008533e-33,2.556324738700412e-16,12
20,4,-3.043906323980473,3.19324784224145,-18.957979405306766,3.0962332088917944e+20,3.436899064421939e+29,5.176611202248056e-21,6.820377010136885e-19,14
20,5,-1.1306404072836673,-3.477520678350356,-18.862349631751208,3.853216194393074e+19,6.475461888289648e+28,1.314961746311972e-21,4.2355188952003296e-19,14
20,6,-6.875884748579479,4.929847910764397,-18.51506064994349,6.5853700789832516e+19,3.550336407706855e+29,2.9410625100215995e-20,6.001139029723829e-19,13
20,7,-0.6327437943754274,-3.855096770963092,-19.146943362415726,5.261457653725796e+20,2.03753527483578e+29,6.781696105052839e-22,2.779578847626821e-19,14
20,8,-0.661109499568534,-4.009007830653132,-21.508589996427943,7.87058652003088e+20,1.9087810178957965e+29,4.915165944531427e-33,2.1872106537743547e-16,13
20,9,-4.04345498880219,-3.949569682912216,-18.78301718398719,9.325008814841712e+19,1.618805089950999e+29,1.4744450541837467e-24,8.6813262771437e-19,15
21,0,-1.693018263100044,-4.267589108117196,-20.191517218597564,9.412387664795442e+19,2.2523547803510516e+29,2.5348306910757622e-26,1.4803384170404633e-18,15
21,1,-6.077351202267218,7.035277285749074,-18.87571383225946,2.2000265045750212e+20,9.800303971810268e+28,4.285165989134053e-29,4.421713355320292e-18,13
21,2,-7.26677654583823,-4.448667838050039,-18.70341011754132,1.0330125900732996e+18,4.576346878002339e+27,3.759012847223182e-23,8.15906121605195e-18,13
21,3,-8.101350470538817,-2.1681126060458498,-18.56612439022921,1.752152517773893e+18,3.134484996102719e+27,1.269634657067955e-25,5.669571347039783e-19,12
21,4,-1.9127112992048718,-4.215421064232373,-19.315776216794255,4.2462056856199496e+20,2.111097910609973e+29,3.954957145469897e-21,2.2910497796529584e-19,14
21,5,-7.561177983879917,0.3977467816516752,-18.96511771618671,5.996603970209842e+18,3.1428752501122622e+28,3.378291196211963e-22,8.687684727541325e-19,12
21,6,-6.415563918351213,2.022245666195051,-29.968218456092764,3.578859491724584e+19,2.674592831022787e+29,1.9233268345049532e-32,1.0863035412055224e-16,14
21,7,-6.043550031530357,1.4914864318680268,-18.780101253660987,9.414698660297184e+19,9.403587522680765e+29,4.365615093870594e-22,9.730471272648542e-19,12
21,8,-6.281438345746169,-3.162175146070189,-18.883953940362538,4.929625365311785e+19,3.0450759243107967e+29,8.78086741456568e-22,9.08981245339212e-19,13
21,9,-6.600190579167644,-3.587869402410297,-22.23912212438485,4.20665678583667e+19,2.2254258990315676e+29,1.673541564609764e-25,7.21732700434931e-17,13
22,0,-6.305152788598827,-3.4893401333393834,-18.229045331669877,1.262933846859233e+20,6.926421007275418e+29,1.533266810774108e-22,2.5011422645638818e-18,13
22,1,-5.916906313495596,10.725254149641044,-18.265355326899332,1.880754602214469e+20,3.3277912112163335e+29,1.0135239513794597e-21,2.2155773277057817e-17,15
22,2,-3.157975502279375,-3.3052776501481325,-29.192808815171162,5.1950389028755485e+20,2.3082591075490028e+29,2.0775910577175757e-34,2.4339581145250803e-16,14
22,3,-5.630276325287412,11.127758773752248,-18.398743846594357,2.5120990428790833e+20,4.480613650054024e+29,1.3420494518506111e-24,1.5268339579860126e-17,12
22,4,-3.055303614735221,0.16760952130185025,-18.015487843427174,5.898910110507838e+19,3.412033351525223e+29,1.6027068230771228e-28,7.801302958893192e-18,16
22,5,-5.3390552694644935,-2.3910114430192193,-20.4274416590741,2.8604117950497335e+20,3.024728739473861e+29,1.4834263138179243e-24,8.979388949981175e-17,14
22,6,-6.498995055110368,-3.28651189017781,-18.12780162936229,6.905865271955747e+19,1.5543961758126776e+30,2.674824483740837e-22,3.186412851847358e-18,13
22,7,-0.3304425289971988,-4.137228537656086,-19.768444774846095,6.349993761805093e+20,4.0870778457828464e+29,3.021449853330844e-22,7.156000538092206e-19,13
22,8,-6.786952636291722,6.187376701442591,-17.12971644533084,4.056519930841115e+19,4.9774587230856525e+29,8.352859757793386e-22,3.2073960626894953e-17,13
22,9,-6.58286324912782,-2.220746171709166,-19.472655816015447,3.835501993582785e+18,7.011563912473659e+29,5.929621158749679e-22,5.585747027497784e-19,14
23,0,-6.525841902520904,-2.2779190787727734,-18.919996987876594,4.181107953435972e+19,1.3521430240069648e+29,7.05358864415575e-21,7.254958127648909e-19,16
23,1,-6.619688851321387,-3.876304681106838,-17.597363195194088,3.970400897977546e+19,4.005737820841777e+29,1.0379028148516213e-21,3.1727841061730235e-17,12
23,2,-5.534862507103135,7.161292411015303,-18.53514338118039,2.2912584427847975e+20,1.4721806817368903e+30,1.4088569947105384e-21,1.1569613236067532e-18,14
23,3,-6.429901306579755,4.43943040752722,-18.92398078736415,2.7034192995416e+19,1.429539643411438e+30,2.9083471052517647e-22,6.343296115114252e-19,12
23,4,-8.91250356716102,-4.078883243018693,-18.05588961310984,2.0015967768406554e+17,1.52477034627716e+27,2.548995776207788e-21,6.713215615195261e-18,15
23,5,-6.0861645256514505,2.866230116330043,-18.108051473488146,1.1976712002019489e+20,5.124613775386749e+29,7.486104115260118e-25,3.54801739624792e-18,14
23,6,-5.410533150281617,-3.571905108126579,-18.971649108841724,6.784115018765001e+20,1.3183520872217035e+30,1.4985556423478282e-22,5.863265311825997e-19,14
23,7,-5.629099424387301,-2.815711514702287,-19.030522365929745,2.8898045767214422e+20,4.949848399731434e+29,7.675185366675625e-22,8.685464771193102e-19,13
23,8,-5.823793179071368,3.4302401010941757,-18.106472147562958,3.74216472902304e+19,6.410829191604742e+29,1.3245679125472306e-22,6.009744349751661e-18,15
23,9,-5.474831709318213,-4.090423597015687,-18.163458444278298,1.5251432947044516e+20,7.24567406879948e+29,1.5444755600672342e-29,5.338527631513236e-18,18
24,0,-6.773332814359209,-2.9400893898529166,-18.86875237974852,5.456217963480114e+19,4.733420898888444e+29,8.783428156581532e-22,4.767499333283642e-19,14
24,1,-6.154026275718218,10.947394041538958,-18.543543207262108,1.177708088836147e+20,1.1546672318229736e+29,7.958399135298975e-22,1.022497979929182e-18,16
24,2,-6.0195283682454885,13.479186522086989,-17.56162522312064,6.639989888696917e+19,4.9129025005076674e+29,6.786158524122536e-25,4.4202180941696436e-17,13
24,3,-6.169893513421557,-3.5594976303441688,-17.174940729787444,2.3665006406814794e+19,8.920609173244496e+29,4.0080219066337506e-22,8.230429108603967e-17,13
24,4,-6.143935972866687,3.849754198238823,-31.93548619751624,1.657281938675292e+20,4.7270311143656965e+29,9.908643900487712e-34,6.02126105352298e-16,15
24,5,-5.9628750216873705,0.2735860428431934,-17.105281412893845,7.43284454135267e+19,2.3451051006980592e+30,1.765626571655902e-22,7.461290661883634e-17,14
24,6,-6.367295755822527,11.164934614807615,-18.066697049328365,1.3631310687640078e+19,5.982370805609984e+29,1.1025253050428565e-19,7.18343840670535e-18,12
24,7,-5.360106673672828,14.853614109874336,-31.35861419872642,2.5256161018662833e+20,4.126397882195731e+30,8.313418232556503e-33,6.695117926916472e-15,16
24,8,-5.9635220762461465,-3.264044638547624,-18.64395695813848,1.3968011848331808e+20,6.391406006111033e+29,1.3714740368200365e-22,1.9340538177548736e-18,14
24,9,-6.194662006475325,-3.707457494669913,-17.264565096277767,4.072905562228588e+19,5.42385760017593e+29,7.650590152200576e-22,2.5415341599379672e-17,15
25,0,-5.176018452162495,8.427737014303137,-17.268864639034547,1.0155948594476528e+20,4.331734318119556e+30,1.789829720636715e-27,3.1320642759740767e-16,15
25,1,1.7820711972781234,-3.9117440782417527,-17.209453872156857,5.95425731155532e+20,1.4743335927316814e+29,3.815594594310235e-33,2.1329720076186236e-16,17
25,2,0.24163468583606057,-4.701936137929902,-22.92081684716955,5.353841630805997e+21,1.5257813737079067e+30,8.978183849534249e-28,5.219790815232564e-16,17
25,3,-5.86254711163274,-2.482580170457518,-31.32934169570782,8.772000839015008e+19,7.853577567877171e+29,1.7636305919941922e-33,9.011003675540744e-16,14
25,4,-4.795487853315793,1.4857243353231162,-19.550019609451535,4.243745391564233e+19,7.533969936385146e+28,1.0084700785449728e-31,9.523988441741901e-18,18
25,5,-2.9043403006948822,-4.249852495590631,-20.33457428437245,2.845773024210111e+20,4.5448811685342634e+29,3.2096785950704283e-28,2.0398468759702512e-17,17
25,6,-8.134812763684753,-3.929037349931225,-32.49088154814729,1.9628633302711583e+18,1.912453287050456e+28,1.5820922176441996e-35,8.636059323068582e-16,15
25,7,-3.1176650796868177,-4.98909284683037,-19.656843178172032,4.162782810811911e+20,1.3692826594843616e+30,1.2562546045250928e-26,5.5200980642126717e-17,14
25,8,-5.686561878301349,-2.5255803317072325,-28.83447585879967,1.1256532149214834e+20,6.741271873054056e+29,3.2129344575243735e-31,3.8673879601569334e-16,17
25,9,-6.295307447404484,-1.248040629878795,-17.777623704043954,5.801820284668291e+19,1.1352325369816096e+30,3.6623259009312186e-22,4.324061486161696e-18,14
26,0,-0.8783063635899253,-4.248711236288934,-26.255409099772674,4.307335187609872e+19,5.08331813226419e+29,2.2161388774069343e-30,2.0621006108579795e-16,17
26,1,-4.996324761773982,-3.827395037663768,-18.158587855756814,8.65245445719694e+20,2.0211824479768647e+30,1.7110691369252268e-22,5.90022611203448e-18,16
26,2,-3.0741299703827836,-4.8925661768432365,-21.473364289787725,4.480113585176669e+20,1.4158996334150846e+30,8.279790004037477e-31,4.2764151441877124e-16,21
26,3,-4.381743552301435,-4.8420398968442875,-19.67704792650284,9.6859019395557e+20,1.766287805088105e+30,5.612854023838325e-26,1.2913447470804885e-17,15
26,4,-5.40005932602736,-1.7774087614099665,-19.24039487808279,7.2877472494774845e+19,7.468387949373718e+29,3.3914377570054054e-27,1.2712818784505245e-17,18
26,5,-7.028899580734269,-4.951084623026253,-28.544534162005586,2.1016554498277175e+19,1.7578378226652662e+28,8.940094328382186e-31,5.5036488462047975e-16,19
26,6,-3.818291032349672,-4.659020815443014,-20.64330992710551,4.960461026898008e+20,1.1799997041065508e+30,7.538924395939143e-33,1.530091966571257e-17,17
26,7,-6.3655132333216935,-3.975496487280284,-17.988763972344643,1.7618083438355736e+20,1.335256849771292e+30,3.1137012297612943e-22,2.775903009148832e-18,15
26,8,-6.047464702963006,-3.513672258003527,-31.40844699900532,8.890262755809606e+19,1.2651951370177724e+30,2.958013786632422e-35,1.4518599163028157e-15,15
26,9,-5.215071218492055,-3.6635373786237047,-17.785421106767465,6.090911096171637e+20,9.45732325323718e+29,8.162432453006826e-31,1.8759882031926444e-17,16
27,0,-5.501507807302716,18.96887685227318,-18.37577339688639,3.320506700992527e+20,4.581144065230498e+29,4.239675628207028e-21,1.3304135773285848e-18,17
27,1,-6.758010549436262,15.3137949307293,-17.535399484641506,4.324475974313668e+19,2.9837853063410672e+29,1.0272048050205335e-32,1.0518111288765493e-17,15
27,2,-4.977105624063102,-1.496737533183253,-31.1020893158422,7.919153254349563e+20,3.4571736684889244e+30,5.711106100793751e-33,4.65351002518488e-15,16
27,3,2.0536937712013374,-3.999056302918701,-19.103436530991786,1.491571999742347e+21,2.755507073879799e+29,1.3009219129806345e-21,8.103776392103349e-19,20
27,4,-5.5181893818636265,-4.360178338473139,-30.518778537329826,1.5535520202531965e+19,5.089674604863865e+29,3.5268183127836504e-32,3.5538011453878014e-16,17
27,5,-7.50008055664629,3.909762057014863,-17.610002248428042,2.4218374596519946e+18,1.2195113339013524e+28,3.251527292827135e-31,2.2166408879880113e-17,15
27,6,-5.404867279680383,-2.185304021413697,-17.317506847274785,2.9263009859135937e+20,9.258324949322973e+29,4.746927731251085e-27,3.7322901347626477e-17,16
27,7,-2.344556877390911,2.4467666812088584,-27.70319708547833,8.762055304129704e+20,1.3153399659227214e+30,6.363518661858293e-33,1.5091913735946626e-15,20
27,8,-5.989400404397272,-3.085490563210766,-20.085416864755743,1.1563505670373348e+20,1.2384407827283072e+30,3.247959214244506e-26,3.595963858671203e-16,13
27,9,-7.034569250674645,6.970082483241601,-17.66251465546269,4.4451567394175164e+19,4.7725213681362496e+29,9.898521479461489e-30,2.586394131803636e-17,14
28,0,2.2115378094485756,-4.038543563527851,-20.527652796700707,3.0713789986799334e+20,3.963141776280584e+29,1.2729136622793956e-29,4.132577922496027e-18,15
28,1,-5.5145976595509785,-2.6902320623758276,-16.43083774856672,4.4220713921844786e+20,5.34838130266327e+30,7.591927732515363e-23,2.652853614655742e-16,15
28,2,-1.7184575026278548,-1.524906844781698,-19.834936952208466,2.6618545459961565e+21,7.046365163562902e+30,5.949572593143935e-28,3.182598194517827e-16,18
28,3,-5.613740860700765,-4.543900984639621,-18.990394895812596,4.993262376213372e+20,2.747133722751754e+30,4.953976983584481e-22,4.538140079263624e-19,17
28,4,-5.473948115108135,-3.323341790150316,-18.290975760091932,2.253809591400472e+20,6.641838682047032e+29,2.356778156358863e-30,4.806763310123554e-18,16
28,5,-5.699893092075692,17.718467694850737,-31.483832814230798,1.4680205438479412e+20,6.479022563685048e+29,2.04942794640533e-33,9.242105982867379e-16,18
28,6,-5.524275865650105,-1.9916074532004535,-18.540268536785423,5.4570889841598307e+20,7.24115677698505e+29,3.333374384282241e-20,1.3019878028707008e-18,17
28,7,-2.4021727517313365,0.7186509913793153,-26.62156786938656,1.1893334572095166e+21,1.4500378186358004e+30,5.862978211000021e-29,7.014929299756291e-16,18
28,8,-6.033372782545661,-4.345391166256469,-18.706629745748877,6.64233629907143e+19,8.952353415291409e+29,1.0499153058187129e-29,6.090767500748374e-19,15
28,9,-7.2257865794754785,-3.6215314971553427,-16.794952466573704,3.69537205043804e+18,1.4115626013964128e+29,3.8184453894129307e-22,1.688913654750687e-16,16
29,0,-5.483518880641319,6.240933386716302,-18.64318426747014,1.5981884769890822e+20,1.5014416837104475e+30,4.765318697478233e-29,7.8374478749883e-18,16
29,1,-5.675118244854691,-4.317560729753809,-18.84881618202266,3.2881480705537357e+20,5.868346575097831e+29,1.6467093575239998e-21,9.656353186206141e-19,18
29,2,-4.264350639312497,-5.219609745228441,-23.94261659116789,4.971892819290043e+18,2.9425884980811584e+28,5.68406820034413e-29,4.972783235824169e-16,17
29,3,-4.505277521949296,-4.950733534131635,-20.507752786886712,1.1320135297238704e+19,1.5424474633502748e+28,2.1633232673747742e-27,5.472808750117209e-17,15
29,4,-4.76285336513079,-4.607937440329679,-31.359331694703926,2.1212322003350933e+20,7.35196948533848e+29,1.2630888930321656e-33,8.435564970724366e-16,19
29,5,-5.397802003027445,-1.9199778975774198,-19.668372602121707,8.638034223676383e+19,1.835094344903676e+30,4.262054678708164e-27,2.250586856350325e-18,18
29,6,-5.544073893268516,1.4832830809405455,-17.33734402182088,3.210200420558818e+20,2.513900637060452e+30,9.910220193910887e-26,3.762725836496227e-17,17
29,7,-6.626209475416308,-0.9226855806675424,-21.77591891581657,6.1875761710422335e+19,2.0968933201921517e+30,7.369878378111747e-25,6.438953353890261e-16,15
29,8,-5.886187275351232,-4.962112437013232,-16.759203854319818,1.963327606666112e+20,1.2321715798721416e+31,3.374198390996529e-23,8.290373690620098e-17,17
29,9,-4.814388719325583,12.91471367834763,-19.611398757207446,6.47728847731983e+20,3.885185504187829e+30,5.12392531121838e-31,3.4694149532267165e-18,17
30,0,-5.887252399807365,-1.1775626637671854,-21.067752925685493,3.475695857002651e+20,6.313006226672029e+30,3.1409333083779107e-24,1.9385404115799772e-15,16
30,1,-5.359367339635653,-3.6677856119728207,-19.13977031140277,5.982017320633316e+20,9.350433833473506e+29,1.9897159626869257e-29,2.0753545369658344e-18,19
30,2,-5.97255895503609,-3.816255847098955,-31.458605098651223,2.0153064055173258e+20,3.437648491160314e+30,4.027693274630386e-34,5.578041079761257e-15,17
30,3,-5.241535957808767,-4.952987037503871,-18.216806966566534,3.324891793522595e+20,1.968771227057632e+30,7.271654909847975e-29,1.3597378138576848e-17,19
30,4,-0.6052085372090608,-4.667168511447556,-19.142514737066108,1.463682054849434e+21,9.688442439144649e+29,2.2064391585718726e-26,1.107556546580744e-18,20
30,5,-5.079048379144273,-4.690033585133244,-18.124418064832344,4.55243969375683e+20,1.3855089796017243e+30,1.3642522925383575e-26,1.3706124218496375e-17,19
30,6,-4.348585909399419,-4.9811459146134,-17.626719061059248,9.640333536479643e+20,1.9087430620034088e+30,1.8903941190662016e-26,2.6905773396123826e-17,19
30,7,-3.9842010080332084,-5.105312827945572,-19.629945874896826,6.190334362764182e+21,1.516033633418856e+31,2.243075153972886e-24,6.22128449238213e-19,20
30,8,-5.297067119959375,-4.658395202069604,-17.500937751831216,1.3728093812742224e+20,8.399468398858396e+30,3.0196968204016775e-29,2.550538148090264e-17,20
